submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s273927679,p00012,u354053070,1501927514,Python,Python3,py,Accepted,30,7424,558,1/1
s353144649,p00012,u187606290,1502047883,Python,Python3,py,Accepted,20,7416,730,1/1
s778192271,p00012,u498511622,1502063040,Python,Python3,py,Time Limit Exceeded,40000,7296,144,0/1
s638306525,p00012,u498511622,1502063096,Python,Python3,py,Runtime Error,0,0,124,0/1
s745118784,p00012,u498511622,1502063210,Python,Python3,py,Wrong Answer,20,7396,145,0/1
s217698437,p00012,u957021183,1504763903,Python,Python3,py,Accepted,20,7520,657,1/1
s056290696,p00012,u811733736,1505371925,Python,Python3,py,Accepted,30,7744,6982,1/1
s355493514,p00012,u299798926,1505392089,Python,Python3,py,Wrong Answer,30,7532,498,0/1
s433291122,p00012,u299798926,1505392671,Python,Python3,py,Accepted,20,7628,604,1/1
s521255544,p00012,u197615397,1507558087,Python,Python3,py,Wrong Answer,30,7688,629,0/1
s408606953,p00012,u197615397,1507558199,Python,Python3,py,Accepted,30,7620,627,1/1
s498197477,p00012,u548155360,1512397083,Python,Python3,py,Accepted,30,5608,1174,1/1
s288655468,p00012,u203261375,1513257569,Python,Python3,py,Wrong Answer,20,5592,592,0/1
s167547808,p00012,u203261375,1513257781,Python,Python3,py,Accepted,20,5596,751,1/1
s090266901,p00012,u846136461,1513854337,Python,Python,py,Runtime Error,0,0,1054,0/1
s217238355,p00012,u846136461,1513854494,Python,Python,py,Runtime Error,0,0,1051,0/1
s014929142,p00012,u846136461,1513854779,Python,Python,py,Runtime Error,0,0,1037,0/1
s490026081,p00012,u471400255,1514304462,Python,Python3,py,Wrong Answer,20,5596,418,0/1
s243079604,p00012,u471400255,1514304568,Python,Python3,py,Wrong Answer,20,5588,368,0/1
s944892387,p00012,u471400255,1514305434,Python,Python3,py,Wrong Answer,20,5592,368,0/1
s497159158,p00012,u273843182,1514991287,Python,Python3,py,Accepted,30,5588,460,1/1
s317999904,p00012,u764789069,1514996141,Python,Python,py,Runtime Error,0,0,595,0/1
s279950012,p00012,u024715419,1515130480,Python,Python3,py,Runtime Error,0,0,417,0/1
s437718869,p00012,u024715419,1515130509,Python,Python3,py,Runtime Error,0,0,417,0/1
s544729804,p00012,u024715419,1515131179,Python,Python3,py,Accepted,20,5648,440,1/1
s428566192,p00012,u764789069,1515222470,Python,Python,py,Runtime Error,0,0,628,0/1
s478156995,p00012,u764789069,1515222876,Python,Python,py,Runtime Error,0,0,628,0/1
s931783267,p00012,u764789069,1515224479,Python,Python,py,Accepted,10,4716,821,1/1
s086670847,p00012,u846136461,1516237105,Python,Python,py,Accepted,10,4724,1702,1/1
s803969326,p00012,u546285759,1516367793,Python,Python3,py,Accepted,20,5592,440,1/1
s073071617,p00012,u150984829,1516787593,Python,Python3,py,Runtime Error,0,0,189,0/1
s901967145,p00012,u150984829,1516787728,Python,Python3,py,Runtime Error,0,0,189,0/1
s908730113,p00012,u150984829,1516788351,Python,Python3,py,Accepted,20,5588,202,1/1
s011966953,p00012,u150984829,1516789291,Python,Python3,py,Accepted,20,5584,210,1/1
s127391037,p00012,u150984829,1516789545,Python,Python3,py,Accepted,30,5588,219,1/1
s708872570,p00012,u150984829,1516789548,Python,Python3,py,Accepted,30,5592,219,1/1
s126693480,p00012,u150984829,1516789599,Python,Python3,py,Accepted,20,5588,197,1/1
s698503008,p00012,u150984829,1516789697,Python,Python3,py,Accepted,30,5584,195,1/1
s019741399,p00012,u150984829,1516789699,Python,Python3,py,Accepted,20,5584,195,1/1
s813099930,p00012,u150984829,1516789812,Python,Python3,py,Accepted,20,5584,195,1/1
s540392412,p00012,u069727578,1520048687,Python,Python3,py,Runtime Error,0,0,326,0/1
s393096926,p00012,u069727578,1520728540,Python,Python3,py,Wrong Answer,20,5596,687,0/1
s649009155,p00012,u069727578,1520728591,Python,Python3,py,Runtime Error,0,0,689,0/1
s142326194,p00012,u069727578,1520728629,Python,Python3,py,Wrong Answer,20,5588,691,0/1
s313651029,p00012,u069727578,1520770559,Python,Python3,py,Wrong Answer,20,5588,692,0/1
s520103846,p00012,u069727578,1520770662,Python,Python3,py,Wrong Answer,20,5588,689,0/1
s260687683,p00012,u069727578,1520770775,Python,Python3,py,Wrong Answer,20,5596,691,0/1
s322685753,p00012,u069727578,1520771217,Python,Python3,py,Wrong Answer,20,5592,689,0/1
s011498505,p00012,u069727578,1520771421,Python,Python3,py,Wrong Answer,20,5592,713,0/1
s184659137,p00012,u069727578,1520771466,Python,Python3,py,Wrong Answer,20,5588,710,0/1
s217292256,p00012,u069727578,1520771635,Python,Python3,py,Wrong Answer,20,5588,691,0/1
s503808220,p00012,u069727578,1520820568,Python,Python3,py,Runtime Error,0,0,780,0/1
s920274659,p00012,u069727578,1520820606,Python,Python3,py,Runtime Error,0,0,780,0/1
s581318147,p00012,u069727578,1520820662,Python,Python3,py,Runtime Error,0,0,780,0/1
s072074434,p00012,u069727578,1520820843,Python,Python3,py,Runtime Error,0,0,783,0/1
s761608732,p00012,u069727578,1520820956,Python,Python3,py,Runtime Error,0,0,783,0/1
s946444748,p00012,u069727578,1520821361,Python,Python3,py,Accepted,20,5592,510,1/1
s484249181,p00012,u166871988,1523707198,Python,Python3,py,Runtime Error,0,0,451,0/1
s938699628,p00012,u166871988,1523707250,Python,Python3,py,Runtime Error,0,0,451,0/1
s051582293,p00012,u166871988,1523707829,Python,Python3,py,Runtime Error,0,0,489,0/1
s291832173,p00012,u166871988,1523709489,Python,Python3,py,Wrong Answer,20,5596,453,0/1
s969556574,p00012,u166871988,1523709772,Python,Python3,py,Runtime Error,0,0,477,0/1
s834071131,p00012,u166871988,1523709804,Python,Python3,py,Runtime Error,0,0,485,0/1
s600517701,p00012,u166871988,1523709868,Python,Python3,py,Runtime Error,0,0,464,0/1
s736066125,p00012,u166871988,1523709875,Python,Python3,py,Runtime Error,0,0,427,0/1
s744238328,p00012,u166871988,1523709936,Python,Python3,py,Runtime Error,0,0,494,0/1
s214835153,p00012,u166871988,1523710062,Python,Python3,py,Wrong Answer,20,5600,487,0/1
s793257578,p00012,u166871988,1523712139,Python,Python3,py,Wrong Answer,30,5604,605,0/1
s126241024,p00012,u166871988,1523714513,Python,Python3,py,Accepted,20,5596,349,1/1
s519282064,p00012,u150984829,1525319831,Python,Python3,py,Accepted,20,5588,192,1/1
s123124583,p00012,u724548524,1525745184,Python,Python3,py,Accepted,20,5588,379,1/1
s714939027,p00012,u536280367,1526115421,Python,Python3,py,Wrong Answer,20,5580,655,0/1
s493278935,p00012,u536280367,1526115500,Python,Python3,py,Wrong Answer,20,5584,655,0/1
s733499586,p00012,u536280367,1526116266,Python,Python3,py,Wrong Answer,20,5588,709,0/1
s851826989,p00012,u536280367,1526129528,Python,Python3,py,Accepted,20,5592,767,1/1
s521204924,p00012,u043254318,1526483042,Python,Python3,py,Accepted,20,5648,802,1/1
s493102366,p00012,u458530128,1528464895,Python,Python3,py,Wrong Answer,20,5588,643,0/1
s889295069,p00012,u458530128,1528466267,Python,Python3,py,Wrong Answer,20,5588,432,0/1
s962841902,p00012,u458530128,1528466832,Python,Python3,py,Accepted,20,5584,458,1/1
s673714708,p00012,u847467233,1529210439,Python,Python3,py,Accepted,30,5592,901,1/1
s394391868,p00012,u089116225,1529512320,Python,Python3,py,Accepted,20,5592,522,1/1
s074741759,p00012,u650035614,1530633557,Python,Python3,py,Accepted,30,5812,2615,1/1
s578061499,p00012,u719737030,1351003214,Python,Python,py,Runtime Error,0,5012,409,0/1
s670284173,p00012,u719737030,1351003459,Python,Python,py,Runtime Error,0,5012,397,0/1
s772048376,p00012,u759949288,1351585335,Python,Python,py,Runtime Error,0,11000,667,0/1
s953870444,p00012,u759949288,1351585364,Python,Python,py,Runtime Error,0,11000,667,0/1
s114968465,p00012,u759949288,1351585457,Python,Python,py,Runtime Error,0,11000,694,0/1
s493415765,p00012,u759949288,1351585516,Python,Python,py,Wrong Answer,20,11000,735,0/1
s953787819,p00012,u759949288,1351585825,Python,Python,py,Wrong Answer,20,11000,757,0/1
s969663379,p00012,u759949288,1351586129,Python,Python,py,Accepted,10,11000,757,1/1
s790347556,p00012,u759949288,1351588164,Python,Python,py,Accepted,20,5300,588,1/1
s986791015,p00012,u759949288,1351591834,Python,Python,py,Wrong Answer,10,5300,544,0/1
s191809717,p00012,u759949288,1351591998,Python,Python,py,Wrong Answer,10,5300,564,0/1
s038693780,p00012,u759949288,1351592042,Python,Python,py,Accepted,10,5300,569,1/1
s315807957,p00012,u759949288,1351593213,Python,Python,py,Accepted,10,5300,542,1/1
s012715801,p00012,u647766105,1351608885,Python,Python,py,Runtime Error,0,0,490,0/1
s079557232,p00012,u647766105,1351609131,Python,Python,py,Runtime Error,0,0,502,0/1
s055599028,p00012,u647766105,1351609262,Python,Python,py,Runtime Error,0,0,505,0/1
s338757866,p00012,u647766105,1351611484,Python,Python,py,Wrong Answer,10,4300,602,0/1
s397190043,p00012,u647766105,1351612231,Python,Python,py,Accepted,10,4300,611,1/1
s035982193,p00012,u719737030,1351670113,Python,Python,py,Runtime Error,0,4948,397,0/1
s619122874,p00012,u719737030,1351825215,Python,Python,py,Wrong Answer,10,5408,454,0/1
s869722286,p00012,u779627195,1352480176,Python,Python,py,Runtime Error,0,1612,1091,0/1
s690031725,p00012,u779627195,1352480386,Python,Python,py,Runtime Error,0,1612,1066,0/1
s819824163,p00012,u779627195,1352538562,Python,Python,py,Runtime Error,0,5372,916,0/1
s404757191,p00012,u779627195,1352538613,Python,Python,py,Runtime Error,0,5372,901,0/1
s630839477,p00012,u779627195,1352539350,Python,Python,py,Runtime Error,0,5372,898,0/1
s277764634,p00012,u779627195,1352541143,Python,Python,py,Runtime Error,0,5372,1038,0/1
s905289987,p00012,u779627195,1352542048,Python,Python,py,Runtime Error,0,5372,878,0/1
s198977166,p00012,u779627195,1352549671,Python,Python,py,Runtime Error,0,5440,936,0/1
s015594002,p00012,u779627195,1352549740,Python,Python,py,Runtime Error,0,5440,932,0/1
s829678721,p00012,u779627195,1352549787,Python,Python,py,Accepted,20,5440,950,1/1
s647870759,p00012,u504990413,1353088421,Python,Python,py,Runtime Error,0,1012,788,0/1
s761217174,p00012,u504990413,1353088720,Python,Python,py,Runtime Error,0,1012,784,0/1
s645002114,p00012,u504990413,1353089975,Python,Python,py,Runtime Error,0,1012,788,0/1
s099534444,p00012,u504990413,1353665363,Python,Python,py,Runtime Error,0,1264,378,0/1
s968082055,p00012,u504990413,1353682591,Python,Python,py,Runtime Error,0,5048,379,0/1
s626502958,p00012,u504990413,1353716661,Python,Python,py,Runtime Error,0,1008,344,0/1
s488788383,p00012,u504990413,1353760807,Python,Python,py,Wrong Answer,10,5212,350,0/1
s907447275,p00012,u419407022,1355383494,Python,Python,py,Wrong Answer,10,5068,843,0/1
s209513702,p00012,u419407022,1355383653,Python,Python,py,Wrong Answer,10,5068,843,0/1
s080392069,p00012,u419407022,1355384020,Python,Python,py,Wrong Answer,10,5068,849,0/1
s147811686,p00012,u280179677,1355388665,Python,Python,py,Accepted,10,4284,963,1/1
s322741965,p00012,u419407022,1356034981,Python,Python,py,Wrong Answer,20,4308,849,0/1
s039284885,p00012,u419407022,1356035187,Python,Python,py,Accepted,20,4308,849,1/1
s652883535,p00012,u126791750,1357120558,Python,Python,py,Runtime Error,0,0,406,0/1
s952262433,p00012,u126791750,1357120618,Python,Python,py,Runtime Error,0,0,413,0/1
s981092847,p00012,u126791750,1357120909,Python,Python,py,Runtime Error,0,0,413,0/1
s089369479,p00012,u126791750,1357121059,Python,Python,py,Runtime Error,0,0,441,0/1
s591932173,p00012,u126791750,1357121221,Python,Python,py,Runtime Error,0,0,472,0/1
s015256381,p00012,u126791750,1357121355,Python,Python,py,Runtime Error,0,0,482,0/1
s319878761,p00012,u126791750,1357121586,Python,Python,py,Runtime Error,0,0,497,0/1
s279598691,p00012,u126791750,1357122247,Python,Python,py,Accepted,10,4272,537,1/1
s336716975,p00012,u126791750,1357122350,Python,Python,py,Runtime Error,0,0,500,0/1
s964238381,p00012,u126791750,1357122429,Python,Python,py,Accepted,20,4272,488,1/1
s265355198,p00012,u782850731,1361971302,Python,Python,py,Wrong Answer,10,4252,368,0/1
s108597309,p00012,u782850731,1362063704,Python,Python,py,Wrong Answer,20,4792,969,0/1
s736380858,p00012,u782850731,1362064510,Python,Python,py,Accepted,20,4804,1067,1/1
s454880378,p00012,u575065019,1362260696,Python,Python,py,Wrong Answer,10,4272,583,0/1
s414463478,p00012,u894941280,1362610221,Python,Python,py,Accepted,20,4452,577,1/1
s815399246,p00012,u585414111,1365792394,Python,Python,py,Wrong Answer,20,4280,473,0/1
s580114225,p00012,u585414111,1365792414,Python,Python,py,Wrong Answer,20,4268,403,0/1
s107993430,p00012,u350508326,1368054308,Python,Python,py,Wrong Answer,10,4276,504,0/1
s633668595,p00012,u542421762,1368174357,Python,Python,py,Accepted,10,4276,763,1/1
s868866965,p00012,u724947062,1369401633,Python,Python,py,Accepted,20,4324,1335,1/1
s483489160,p00012,u912237403,1377410752,Python,Python,py,Accepted,20,4260,410,1/1
s104570478,p00012,u813384600,1379496210,Python,Python,py,Accepted,20,4272,623,1/1
s338254150,p00012,u230836528,1392274240,Python,Python,py,Wrong Answer,10,4316,1025,0/1
s663260774,p00012,u230836528,1392274375,Python,Python,py,Wrong Answer,20,4372,1032,0/1
s298954151,p00012,u230836528,1392286094,Python,Python,py,Accepted,10,4332,1080,1/1
s702869745,p00012,u633068244,1393358113,Python,Python,py,Wrong Answer,20,4308,741,0/1
s035628886,p00012,u633068244,1393358299,Python,Python,py,Wrong Answer,10,4336,968,0/1
s921932213,p00012,u633068244,1393358654,Python,Python,py,Runtime Error,0,0,945,0/1
s708719314,p00012,u633068244,1393358712,Python,Python,py,Wrong Answer,10,4312,764,0/1
s264049539,p00012,u633068244,1393358760,Python,Python,py,Wrong Answer,20,4316,770,0/1
s031560572,p00012,u633068244,1393358808,Python,Python,py,Wrong Answer,10,4308,773,0/1
s083344752,p00012,u633068244,1393359838,Python,Python,py,Accepted,10,4468,802,1/1
s358604956,p00012,u124909914,1393383202,Python,Python,py,Wrong Answer,10,4232,329,0/1
s211682068,p00012,u633068244,1397397147,Python,Python,py,Accepted,20,4444,510,1/1
s981947697,p00012,u633068244,1397397158,Python,Python,py,Accepted,20,4448,510,1/1
s615569987,p00012,u633068244,1397398118,Python,Python,py,Accepted,10,4436,551,1/1
s024195591,p00012,u708217907,1398176081,Python,Python,py,Accepted,10,4260,447,1/1
s245184305,p00012,u491763171,1400542128,Python,Python,py,Accepted,10,4284,690,1/1
s590239219,p00012,u708217907,1400904496,Python,Python,py,Wrong Answer,10,4448,606,0/1
s652839377,p00012,u708217907,1400904723,Python,Python,py,Wrong Answer,20,4444,648,0/1
s709558514,p00012,u708217907,1400905097,Python,Python,py,Wrong Answer,10,4436,519,0/1
s098119548,p00012,u708217907,1400905126,Python,Python,py,Accepted,10,4436,496,1/1
s857559103,p00012,u708217907,1400905284,Python,Python,py,Accepted,10,4436,546,1/1
s662995989,p00012,u436634575,1401132410,Python,Python3,py,Accepted,30,6744,421,1/1
s421233703,p00012,u813197825,1596330828,Python,Python3,py,Accepted,20,5600,1464,1/1
s820613274,p00012,u913305001,1594446218,Python,Python3,py,Accepted,20,5596,999,1/1
s102745587,p00012,u742290340,1594029175,Python,Python3,py,Accepted,30,5600,418,1/1
s485088124,p00012,u903393228,1594027862,Python,Python3,py,Accepted,30,5604,414,1/1
s597178580,p00012,u647214684,1594026045,Python,Python3,py,Accepted,20,5596,518,1/1
s971676774,p00012,u515473089,1594026035,Python,Python3,py,Accepted,20,5700,492,1/1
s816777353,p00012,u187074069,1592488250,Python,Python3,py,Accepted,20,5592,1261,1/1
s273398514,p00012,u260980560,1588729874,Python,Python3,py,Accepted,20,5588,440,1/1
s598054003,p00012,u942532706,1575468624,Python,Python3,py,Accepted,20,5588,458,1/1
s440497827,p00012,u350155409,1575086488,Python,Python3,py,Accepted,20,5596,522,1/1
s987811697,p00012,u037441960,1570772307,Python,Python3,py,Accepted,20,5592,835,1/1
s099049921,p00012,u427219397,1564893693,Python,Python3,py,Accepted,20,5584,409,1/1
s961107707,p00012,u529337794,1564707960,Python,Python3,py,Accepted,20,5588,193,1/1
s888069486,p00012,u678843586,1564645509,Python,Python3,py,Accepted,20,5588,192,1/1
s717960979,p00012,u804558166,1564585486,Python,Python3,py,Accepted,20,5588,405,1/1
s254191030,p00012,u010611609,1562860316,Python,Python3,py,Accepted,30,5588,434,1/1
s060322257,p00012,u481944101,1562585200,Python,Python3,py,Accepted,20,5596,289,1/1
s611918698,p00012,u625806423,1553785179,Python,Python3,py,Accepted,20,5592,447,1/1
s684054677,p00012,u990228206,1553158044,Python,Python3,py,Accepted,30,5688,689,1/1
s305490001,p00012,u689047545,1547135460,Python,Python3,py,Accepted,20,5584,649,1/1
s479409352,p00012,u025180675,1544700695,Python,Python3,py,Accepted,20,5600,571,1/1
s896347313,p00012,u563075864,1542797965,Python,Python3,py,Accepted,30,5632,1177,1/1
s621105753,p00012,u219940997,1537448185,Python,Python3,py,Accepted,20,5584,402,1/1
s376571060,p00012,u319725914,1534215074,Python,Python3,py,Accepted,20,5588,376,1/1
s076897020,p00012,u252700163,1532753160,Python,Python3,py,Accepted,30,5996,540,1/1
s802122911,p00012,u539753516,1532324898,Python,Python3,py,Accepted,30,5588,372,1/1
s079917837,p00012,u853158149,1521971866,Python,Python3,py,Accepted,20,5648,592,1/1
s495417517,p00012,u079141094,1467376801,Python,Python3,py,Accepted,30,7464,604,1/1
s703592948,p00013,u995990363,1530857729,Python,Python3,py,Accepted,20,5600,212,1/1
s325857017,p00013,u553148578,1531533784,Python,Python3,py,Accepted,20,5596,220,1/1
s987365887,p00013,u525366883,1535446671,Python,Python,py,Accepted,0,4624,178,1/1
s636846046,p00013,u888548672,1555894911,Python,Python3,py,Accepted,20,5588,138,1/1
s452053224,p00013,u894015161,1559288139,Python,Python,py,Accepted,0,4636,186,1/1
s380117728,p00013,u555040407,1559366792,Python,Python3,py,Accepted,20,5604,227,1/1
s972301940,p00013,u506132575,1416116969,Python,Python,py,Runtime Error,0,0,152,0/1
s659723291,p00013,u506132575,1416117073,Python,Python,py,Accepted,20,4184,170,1/1
s245779858,p00013,u342537066,1420711194,Python,Python3,py,Accepted,30,6724,210,1/1
s738803340,p00013,u567380442,1422619995,Python,Python3,py,Runtime Error,0,0,136,0/1
s361353078,p00013,u567380442,1422620204,Python,Python3,py,Accepted,30,6724,137,1/1
s038827168,p00013,u929523932,1424138978,Python,Python3,py,Accepted,30,6724,174,1/1
s444065889,p00013,u879226672,1424157522,Python,Python,py,Accepted,10,4192,178,1/1
s206060020,p00013,u540744789,1425705526,Python,Python,py,Accepted,20,4188,124,1/1
s413827069,p00013,u145563629,1428923738,Python,Python,py,Accepted,20,4196,156,1/1
s542874524,p00013,u162387221,1431322545,Python,Python,py,Accepted,10,4188,155,1/1
s304110628,p00013,u067299340,1432899740,Python,Python,py,Accepted,20,4188,86,1/1
s891326089,p00013,u067299340,1432899750,Python,Python,py,Accepted,20,4180,86,1/1
s033696523,p00013,u067299340,1432899755,Python,Python,py,Accepted,10,4188,86,1/1
s188912840,p00013,u067299340,1433333649,Python,Python,py,Accepted,10,4188,85,1/1
s144528387,p00013,u873482706,1434355847,Python,Python,py,Accepted,10,4196,298,1/1
s469307955,p00013,u379956761,1434765433,Python,Python3,py,Accepted,30,6784,272,1/1
s971684499,p00013,u883062308,1438519282,Python,Python3,py,Accepted,30,6720,265,1/1
s372937634,p00013,u766163292,1442936171,Python,Python3,py,Accepted,30,7340,263,1/1
s862893564,p00013,u071010747,1445232458,Python,Python3,py,Accepted,30,7628,346,1/1
s310853044,p00013,u775586391,1448031082,Python,Python3,py,Accepted,50,7580,115,1/1
s401489486,p00013,u777299405,1448432157,Python,Python3,py,Wrong Answer,20,7368,129,0/1
s623596758,p00013,u777299405,1448432231,Python,Python3,py,Accepted,20,7532,131,1/1
s399878427,p00013,u461370825,1449737266,Python,Python,py,Accepted,10,6232,147,1/1
s733587743,p00013,u560214129,1450506034,Python,Python3,py,Accepted,20,7580,184,1/1
s704681263,p00013,u825618558,1451512209,Python,Python3,py,Accepted,30,7532,194,1/1
s507949972,p00013,u463990569,1452846730,Python,Python3,py,Wrong Answer,30,7564,228,0/1
s177508831,p00013,u463990569,1452846857,Python,Python3,py,Wrong Answer,40,7656,206,0/1
s848220816,p00013,u463990569,1452846948,Python,Python3,py,Wrong Answer,20,7536,161,0/1
s294895272,p00013,u463990569,1452846960,Python,Python3,py,Runtime Error,0,0,128,0/1
s230114530,p00013,u463990569,1452847022,Python,Python3,py,Accepted,20,7608,167,1/1
s806160553,p00013,u580607517,1453044105,Python,Python,py,Wrong Answer,10,6432,137,0/1
s664960587,p00013,u580607517,1453044138,Python,Python,py,Wrong Answer,10,6356,137,0/1
s181752995,p00013,u580607517,1453044249,Python,Python,py,Runtime Error,0,0,105,0/1
s421999523,p00013,u580607517,1453044326,Python,Python,py,Accepted,10,6268,139,1/1
s375676032,p00013,u512342660,1455278220,Python,Python,py,Accepted,10,6376,203,1/1
s055979035,p00013,u648595404,1457503592,Python,Python3,py,Accepted,30,7544,136,1/1
s505267957,p00013,u650459696,1458397847,Python,Python3,py,Accepted,20,7552,165,1/1
s277246288,p00013,u148101999,1458863687,Python,Python,py,Accepted,20,6336,332,1/1
s225050851,p00013,u075836834,1458938618,Python,Python3,py,Accepted,20,7496,132,1/1
s888098144,p00013,u966364923,1459425914,Python,Python3,py,Wrong Answer,30,7492,158,0/1
s348738537,p00013,u966364923,1459426125,Python,Python3,py,Accepted,20,7544,138,1/1
s769538977,p00013,u130979865,1459923781,Python,Python,py,Accepted,10,6428,163,1/1
s425743769,p00013,u572790226,1460292994,Python,Python3,py,Accepted,20,7312,171,1/1
s896913881,p00013,u529386725,1461620487,Python,Python3,py,Wrong Answer,30,7668,187,0/1
s317788331,p00013,u529386725,1461620704,Python,Python3,py,Wrong Answer,30,7592,187,0/1
s570392058,p00013,u529386725,1461620894,Python,Python3,py,Accepted,30,7512,150,1/1
s687218260,p00013,u894114233,1461767616,Python,Python,py,Accepted,10,6212,160,1/1
s005032870,p00013,u744114948,1465016259,Python,Python3,py,Wrong Answer,30,7612,141,0/1
s027542509,p00013,u744114948,1465016296,Python,Python3,py,Runtime Error,0,0,107,0/1
s047639059,p00013,u744114948,1465016396,Python,Python3,py,Accepted,20,7604,150,1/1
s204408054,p00013,u957021485,1465613048,Python,Python3,py,Accepted,20,7628,192,1/1
s266201049,p00013,u766477342,1466378077,Python,Python3,py,Accepted,30,7572,149,1/1
s572526600,p00013,u811773570,1466553278,Python,Python3,py,Accepted,20,7620,142,1/1
s320985777,p00013,u896025703,1469329247,Python,Python,py,Accepted,10,6348,185,1/1
s352777268,p00013,u146816547,1469679752,Python,Python,py,Accepted,10,6272,159,1/1
s135918984,p00013,u582608581,1470815262,Python,Python3,py,Accepted,30,7348,146,1/1
s192019467,p00013,u358919705,1471861900,Python,Python3,py,Accepted,20,7648,182,1/1
s422915092,p00013,u589886885,1471955004,Python,Python3,py,Accepted,20,7448,135,1/1
s538361034,p00013,u379499530,1472778616,Python,Python,py,Accepted,10,6224,137,1/1
s238079270,p00013,u393305246,1474277562,Python,Python,py,Runtime Error,0,0,155,0/1
s941533006,p00013,u393305246,1474277704,Python,Python,py,Wrong Answer,10,6436,149,0/1
s769178291,p00013,u393305246,1474277719,Python,Python,py,Runtime Error,0,0,146,0/1
s279322457,p00013,u393305246,1474277737,Python,Python,py,Runtime Error,0,0,146,0/1
s221406126,p00013,u393305246,1474277849,Python,Python,py,Runtime Error,0,0,146,0/1
s049360517,p00013,u393305246,1474277972,Python,Python,py,Accepted,10,6364,197,1/1
s718347695,p00013,u776559258,1477562662,Python,Python3,py,Wrong Answer,20,7492,174,0/1
s222976081,p00013,u776559258,1477562825,Python,Python3,py,Accepted,20,7528,199,1/1
s356217526,p00013,u659302741,1477763027,Python,Python3,py,Accepted,20,7568,139,1/1
s255813768,p00013,u252368621,1479002863,Python,Python3,py,Wrong Answer,20,7652,119,0/1
s116051221,p00013,u252368621,1479003231,Python,Python3,py,Runtime Error,0,0,152,0/1
s382675037,p00013,u252368621,1479003296,Python,Python3,py,Runtime Error,0,0,162,0/1
s566558465,p00013,u252368621,1479003634,Python,Python3,py,Accepted,20,7544,156,1/1
s074259624,p00013,u660912567,1479269362,Python,Python3,py,Accepted,20,7508,121,1/1
s884289233,p00013,u922871577,1479281513,Python,Python,py,Accepted,10,6348,134,1/1
s955608075,p00013,u175111751,1479318394,Python,Python3,py,Accepted,20,7584,158,1/1
s953677871,p00013,u301729341,1481013677,Python,Python3,py,Accepted,30,7484,184,1/1
s260456816,p00013,u123687446,1481109899,Python,Python3,py,Accepted,20,7588,155,1/1
s534416113,p00013,u919202930,1481589930,Python,Python3,py,Accepted,20,7496,140,1/1
s378837892,p00013,u811733736,1481595537,Python,Python3,py,Accepted,30,7656,380,1/1
s037576748,p00013,u546285759,1481612887,Python,Python3,py,Accepted,20,7532,220,1/1
s354988038,p00013,u923668099,1482108219,Python,Python3,py,Accepted,20,7552,255,1/1
s557609269,p00013,u661290476,1482206642,Python,Python3,py,Accepted,20,7580,171,1/1
s601840083,p00013,u957840591,1482722157,Python,Python3,py,Accepted,20,7652,186,1/1
s749155058,p00013,u078042885,1484113894,Python,Python3,py,Accepted,20,7656,98,1/1
s656472286,p00013,u711765449,1484411513,Python,Python3,py,Accepted,30,7628,282,1/1
s036501949,p00013,u252414452,1486040203,Python,Python,py,Accepted,10,6364,163,1/1
s692595662,p00013,u901080241,1488959021,Python,Python3,py,Accepted,30,7500,133,1/1
s485965605,p00013,u897625141,1489971198,Python,Python3,py,Accepted,30,7416,240,1/1
s023838320,p00013,u797673668,1490622925,Python,Python3,py,Accepted,30,7536,153,1/1
s299099783,p00013,u728901930,1490785653,Python,Python3,py,Accepted,20,7548,189,1/1
s420217556,p00013,u462831976,1492707730,Python,Python3,py,Accepted,20,7560,180,1/1
s749274382,p00013,u868716420,1493859381,Python,Python3,py,Accepted,30,7564,184,1/1
s599832397,p00013,u618637847,1494898270,Python,Python3,py,Wrong Answer,30,7528,177,0/1
s252183342,p00013,u618637847,1494898282,Python,Python3,py,Accepted,10,7432,177,1/1
s893804286,p00013,u362104929,1495988823,Python,Python3,py,Wrong Answer,20,7624,187,0/1
s933992542,p00013,u362104929,1495988998,Python,Python3,py,Wrong Answer,20,7612,222,0/1
s650803158,p00013,u151242583,1496025277,Python,Python3,py,Accepted,20,7336,209,1/1
s049196748,p00013,u151242583,1496025366,Python,Python3,py,Accepted,30,7324,209,1/1
s161326551,p00013,u905313459,1496402307,Python,Python3,py,Accepted,20,7652,126,1/1
s282388337,p00013,u519227872,1496934473,Python,Python3,py,Accepted,30,7608,157,1/1
s946926188,p00013,u354053070,1501928543,Python,Python3,py,Accepted,20,7628,125,1/1
s132878702,p00013,u821624310,1502604936,Python,Python3,py,Accepted,20,7568,134,1/1
s482296880,p00013,u584777171,1503145613,Python,Python3,py,Accepted,20,7644,200,1/1
s119320604,p00013,u546285759,1503899889,Python,Python3,py,Accepted,20,7592,173,1/1
s433075509,p00013,u855694108,1504146384,Python,Python3,py,Accepted,20,7540,227,1/1
s351498701,p00013,u957021183,1504764054,Python,Python3,py,Accepted,30,7616,309,1/1
s830657420,p00013,u299798926,1505393160,Python,Python3,py,Accepted,20,7556,266,1/1
s746949425,p00013,u197615397,1506222905,Python,Python3,py,Accepted,50,7528,129,1/1
s502635954,p00013,u926657458,1509306335,Python,Python3,py,Accepted,30,7328,185,1/1
